publish_date,headline_category,headline_text,commodity,sentiment_positive,sentiment_neutral,sentiment_negative,sentiment_label,price_direction_override_applied
2017-12-27,city.indore,Barwani truck dec 26 Truck carrying stolen wheat seized; driver held,Wheat,0.015375595539808273,0.04870835691690445,0.9359160661697388,negative,False
2018-01-02,home.science,NASA-inspired technique boosts wheat production threefold,Wheat,0.7542873024940491,0.23572905361652374,0.00998361874371767,positive,False
2018-01-14,city.ahmedabad,Narmada canal breached; wheat crop damaged,Wheat,0.013162643648684025,0.03521033376455307,0.9516269564628601,negative,False
2018-01-27,city.chandigarh,Wheat crop in over 200 acres damaged; farmers blame spurious weedicide,Wheat,0.011175603605806828,0.024785006418824196,0.9640393853187561,negative,False
2018-02-26,city.chennai,Gang attempts to smuggle wheat worth Rs 7 lakh; held,Wheat,0.03306146338582039,0.3205937445163727,0.646344780921936,negative,False
2018-03-07,city.jaipur,Farmer leader seeks loan waiver; bonus on wheat,Wheat,0.1059713289141655,0.7781158089637756,0.11591283231973648,neutral,False
2018-03-17,city.chandigarh,Truck operators oppose wheat-loading policy,Wheat,0.02079109475016594,0.1644631177186966,0.8147457838058472,negative,False
2018-03-23,city.chandigarh,Negligence led to damage of 20;000 metric tonne of wheat: CAG,Wheat,0.01224075723439455,0.03110869601368904,0.9566504955291748,negative,False
2018-03-29,city.chandigarh,Truckers protest in Bathinda against wheat-loading policy calling it 'anti-operator',Wheat,0.010308378376066685,0.03828971087932587,0.951401948928833,negative,False
2018-03-31,city.chandigarh,Food security? 6;000 tonne wheat turns manure in Moga,Wheat,0.03742828965187073,0.8799747228622437,0.08259701728820801,neutral,False
2018-04-02,city.chandigarh,Wheat procurement: Truckers still adamant; government looks to tractors,Wheat,0.3465563952922821,0.6038618087768555,0.049581825733184814,neutral,False
2018-04-04,city.chandigarh,Truckers in Punjab not to lift wheat; govt unfazed,Wheat,0.02482089400291443,0.05140242725610733,0.9237766861915588,negative,False
2018-04-05,city.chandigarh,Punjab to get Rs 21;000 crore CCL for wheat procurement today,Wheat,0.7783039808273315,0.21081943809986115,0.01087657455354929,positive,False
2018-04-06,city.chandigarh,Don't force truckers to lower rates of wheat transport: Sukhbir,Wheat,0.08213013410568237,0.7525985836982727,0.16527129709720612,neutral,False
2018-04-06,city.chandigarh,Congress leader slaps food inspector accused of siphoning off PDS wheat,Wheat,0.025646252557635307,0.07007358223199844,0.9042801260948181,negative,False
2018-04-06,business.india-business,Punjab CM chairs meeting; asks police to ensure smooth wheat procurement,Wheat,0.158268004655838,0.8076262474060059,0.03410571441054344,neutral,False
2018-04-11,city.chandigarh,RBI releases Rs 18;124 crore CCL to Punjab for purchase of wheat,Wheat,0.03624894469976425,0.941852867603302,0.021898191422224045,neutral,False
2018-04-11,business.india-business,CCL cleared for purchase of wheat,Wheat,0.08636241406202316,0.8985022902488708,0.015135260298848152,neutral,False
2018-04-11,city.chandigarh,RBI releases Rs 18 crore cash credit limit for purchase of wheat,Wheat,0.048639364540576935,0.9020153880119324,0.049345191568136215,neutral,False
2018-04-14,city.chandigarh,Agencies instructed to ensure smooth procurement of wheat: Sunil Jakhar,Wheat,0.0914548859000206,0.8918745517730713,0.016670532524585724,neutral,False
2018-04-19,city.chandigarh,Space shortage hits FCI wheat procurement in Bathinda; Mansa,Wheat,0.01883586496114731,0.04963083937764168,0.9315332770347595,negative,False
2018-04-19,city.noida,Crop destroyed in fire as power line falls on wheat field,Wheat,0.014099392108619213,0.04650832340121269,0.9393923282623291,negative,False
2018-04-21,city.chandigarh,UP; Rajasthan farmers sell wheat in Haryana mandis,Wheat,0.14553380012512207,0.8362677693367004,0.018198451027274132,neutral,False
2018-04-21,city.gurgaon,Wheat procurement: Punjab farmers say UP; Rajasthan tillers ate up their quota,Wheat,0.705361008644104,0.2378067970275879,0.056832149624824524,positive,False
2018-04-22,city.chandigarh,Rs 378 crore released to farmers against wheat procurement,Wheat,0.24066387116909027,0.4327608048915863,0.326575368642807,neutral,False
2018-04-24,city.chandigarh,Record wheat procurement in Fazilka,Wheat,0.666648805141449,0.28670161962509155,0.04664954915642738,positive,False
2018-04-24,city.chandigarh,Tardy lifting of wheat hits farmers; traders,Wheat,0.011890990659594536,0.028086386620998383,0.9600225687026978,negative,False
2018-04-24,city.jaipur,Peasants cheated by agents at wheat procurement centre,Wheat,0.013780132867395878,0.04167148470878601,0.9445484280586243,negative,False
2018-04-25,city.chandigarh,Tardy lifting of wheat hits farmers; traders,Wheat,0.011890990659594536,0.028086386620998383,0.9600225687026978,negative,False
2018-04-25,city.chandigarh,Will ensure timely procurement of wheat from mandis,Wheat,0.15983818471431732,0.8310633301734924,0.009098460897803307,neutral,False
2018-04-26,city.chandigarh,Need additonal trains to move wheat in mandis,Wheat,0.05381404235959053,0.9103339314460754,0.03585197404026985,neutral,False
2018-04-28,city.gurgaon,Wheat crop in over 85 acres gutted in Haryana,Wheat,0.016393931582570076,0.061059389263391495,0.9225466847419739,negative,False
2018-04-30,city.chandigarh,Space crunch: Wheat being stored in village cremation ground,Wheat,0.01591377891600132,0.412331223487854,0.5717549920082092,negative,False
2018-05-01,city.chandigarh,Punjab govt to compensate for damage to wheat on 793 acres,Wheat,0.509107232093811,0.08407700061798096,0.406815767288208,positive,False
2018-05-01,city.chandigarh,Standing wheat crop destroyed in fire,Wheat,0.016841674223542213,0.12701043486595154,0.8561478853225708,negative,False
2018-05-13,city.vadodara,4;000 kg wheat seized from truck,Wheat,0.029583055526018143,0.052430879324674606,0.9179860353469849,negative,False
2018-05-16,city.chandigarh,Over 125 lakh tonnes of wheat procured in Punjab,Wheat,0.32480090856552124,0.6582126617431641,0.0169864259660244,neutral,False
2018-05-17,city.gurgaon,Sudden rain damages wheat in Meham; Kiloi grain markets,Wheat,0.009589394554495811,0.032733965665102005,0.9576765894889832,negative,False
2018-05-28,city.patna,Wheat farmers struggle to sell crop at fair prices,Wheat,0.05338747426867485,0.5197395086288452,0.42687302827835083,neutral,False
2018-06-27,city.noida,522 rice and wheat sacks of Food Corporation of India seized from private godown,Wheat,0.017222443595528603,0.1934785544872284,0.789298951625824,negative,False
2018-07-19,city.surat,FPS owner sells wheat at Rs 150/kg; held,Wheat,0.05391286686062813,0.928875744342804,0.017211448401212692,neutral,False
2018-07-27,city.bareilly,Akhilesh Kumar Mishra orders probe into use of rotting wheat for making midday meal,Wheat,0.06067587435245514,0.8430866599082947,0.09623748064041138,neutral,False
2018-09-10,city.mangaluru,PDS rice; wheat worth Rs 8.2 lakh misappropriated: police,Wheat,0.047691162675619125,0.5661588907241821,0.38614994287490845,neutral,False
2018-09-24,business.india-business,Wheat edges up on flour mills offtake,Wheat,0.7778427600860596,0.04164500534534454,0.1805122047662735,positive,False
2018-10-06,city.chandigarh,stubble burningmechanization of wheat sowing only option but will take few years,Wheat,0.14582976698875427,0.8451604843139648,0.009009714238345623,neutral,False
2018-10-27,city.pune,As festival nears; prices of bajra; wheat & jowar rise,Wheat,0.23495915532112122,0.7305920124053955,0.03444882854819298,neutral,False
2018-10-27,city.chandigarh,Punjab to probe after 3.94 lakh ration card holders didn't use up their wheat quota,Wheat,0.020262354984879494,0.055453937500715256,0.9242836236953735,negative,False
2018-11-02,city.amritsar,Punjab farmers fear loss of wheat yield due to delayed sowing,Wheat,0.008815634995698929,0.02499759942293167,0.9661867022514343,negative,False
2019-01-04,city.bengaluru,Better; not bitter: Breweries say cheers to wheat beer,Wheat,0.21954958140850067,0.7649607062339783,0.015489758923649788,neutral,False
2019-03-03,city.bareilly,Farmers demand Rs 2;400/quintal minimum support price for wheat; paddy,Wheat,0.12613363564014435,0.8610451221466064,0.012821265496313572,neutral,False
2019-03-14,city.ludhiana,Three held for selling wheat kept for poor,Wheat,0.07203388959169388,0.703253448009491,0.22471268475055695,neutral,False
2019-03-25,city.bareilly,Large mugger croc rescued from wheat field,Wheat,0.04852879419922829,0.34689363837242126,0.6045776605606079,negative,False
2019-04-17,city.amritsar,Untimely rain damages wheat crop in Punjab's Malwa region,Wheat,0.010957510210573673,0.0284486785531044,0.9605937600135803,negative,False
2019-04-21,city.agra,Farmers fear variation in temperature will affect wheat crop,Wheat,0.012596058659255505,0.0957997739315033,0.8916041851043701,negative,False
2019-04-22,city.dehradun,Fire season causes worry for wheat farmers in Terai,Wheat,0.015970485284924507,0.028811633586883545,0.9552178978919983,negative,False
2019-04-26,city.chandigarh,Slow lifting of wheat irks farmers; arhtiyas; payments yet to be released,Wheat,0.013716149143874645,0.07667705416679382,0.9096067547798157,negative,False
2019-04-27,city.jaipur,Wheat procurement to begin soon in Rajasthan,Wheat,0.052156027406454086,0.933401882648468,0.014442052692174911,neutral,False
2019-04-28,city.meerut,massive fire destroys standing wheat crop across 1500 bigha od land,Wheat,0.008553831838071346,0.03748936951160431,0.9539568424224854,negative,False
2019-04-29,city.dehradun,Shortage of gunny bags; storage godowns leading to slow pace of wheat procurement in Udham Singh Nagar,Wheat,0.009124276228249073,0.027751661837100983,0.9631240367889404,negative,False
2019-05-01,city.gurgaon,Lifting slow; huge stocks of wheat pile up in Haryana grain markets,Wheat,0.011223876848816872,0.026035860180854797,0.9627402424812317,negative,False
2019-05-07,elections.lok-sabha-elections-2019.punjab.news,Amarinder Singh rally tomorrow; all wheat procured,Wheat,0.10290217399597168,0.8801401853561401,0.016957642510533333,neutral,False
2019-05-22,city.delhi,Two workers trapped in wheat factory,Wheat,0.012187408283352852,0.05971803516149521,0.9280945658683777,negative,False
2019-06-14,city.lucknow,Uttar Pradesh fails to meet wheat purchase target,Wheat,0.015411067754030228,0.043958816677331924,0.9406301379203796,negative,False
2019-06-20,home.science,This wheat crop can survive drought,Wheat,0.43533584475517273,0.5468522906303406,0.017811879515647888,neutral,False
2019-08-25,city.ludhiana,Wheat seeds for flood-hit farmers,Wheat,0.05367731302976608,0.9083479642868042,0.03797467052936554,neutral,False
2019-09-17,life-style.food-news,Fight hidden hunger with wheat,Wheat,0.07203427702188492,0.9005444049835205,0.02742127887904644,neutral,False
2019-10-24,city.chandigarh,Rs 85/quintal wheat MSP increase paltry: Chief minister Amarinder Singh,Wheat,0.180001363158226,0.7202573418617249,0.09974135458469391,neutral,False
2019-11-06,city.goa,Release 165 wheat sacks attached in raid: North Goa district court,Wheat,0.03710899129509926,0.8747201561927795,0.08817093819379807,neutral,False
2019-11-07,city.chandigarh,Crop fires have roots in Green Revolution; government MSP for rice and wheat,Wheat,0.054400790482759476,0.9305523037910461,0.015046901069581509,neutral,False
2019-12-21,city.gurgaon,Pest attack on wheat sown using stubble management machine,Wheat,0.024385876953601837,0.8698030710220337,0.10581101477146149,neutral,False
2020-01-16,city.shimla,Hailstorm; rain damage wheat on 650 acres in Ladwa villages,Wheat,0.010386460460722446,0.04515288397669792,0.9444605708122253,negative,False
2020-01-24,city.pune,Wheat; gram sowing area rises in Maharashtra,Wheat,0.9254046678543091,0.03629700466990471,0.0382983461022377,positive,False
2020-01-30,city.dehradun,Untimely rains damage acres of wheat; mustard and peas in Terai,Wheat,0.010646880604326725,0.04393932223320007,0.9454138875007629,negative,False
2020-02-19,city.bhopal,Nimar chilli; Hoshangabad wheat to get pride of place,Wheat,0.1950998455286026,0.7887778282165527,0.016122275963425636,neutral,False
2020-03-07,city.bareilly,Rain; hail damage wheat; lentil & mustard crops in west Uttar Pradesh,Wheat,0.023112153634428978,0.34787148237228394,0.6290163993835449,negative,False
2020-03-07,city.agra,Rain; hail damage wheat; lentil & mustard crops in west Uttar Pradesh,Wheat,0.023112153634428978,0.34787148237228394,0.6290163993835449,negative,False
2020-03-09,city.dehradun,Rain; hail damage 30% of wheat crop in Haridwar,Wheat,0.008966394700109959,0.03160678222775459,0.9594268798828125,negative,False
2020-03-21,city.bareilly,Farmers see red over new wheat procurement policy,Wheat,0.04519123584032059,0.13877475261688232,0.8160339593887329,negative,False
2020-03-27,city.dehradun,To ensure supply; govt to procure wheat from FCI on behalf of flour mills,Wheat,0.24711740016937256,0.7428889274597168,0.0099936593323946,neutral,False
2020-03-31,city.patna,FCI to supply 55;000 MT wheat to Bihar: Sushil Kumar Modi,Wheat,0.15442317724227905,0.8341369032859802,0.011439859867095947,neutral,False
2020-04-03,city.bareilly,Uncertainty over UP wheat crop procurement persists,Wheat,0.027430888265371323,0.0733547955751419,0.8992142677307129,negative,False
2020-04-04,city.kolkata,Resume wheat truck movement to avert flour crisis,Wheat,0.053287964314222336,0.9013856649398804,0.04532637447118759,neutral,False
2020-04-05,city.gurgaon,Harvesting from April 14 in Haryana; farmers to delay wheat reaping,Wheat,0.012385666370391846,0.12889434397220612,0.8587200045585632,negative,False
2020-04-08,city.bhopal,Farmers worry as wheat yet to be harvested in most areas,Wheat,0.018607769161462784,0.06738534569740295,0.9140068888664246,negative,False
2020-04-10,city.bareilly,Procure entire wheat crop in country: Farmer panel to PM,Wheat,0.05543529987335205,0.9285604953765869,0.0160041693598032,neutral,False
2020-04-13,city.lucknow,Wheat procurement to revving up rural economy in Uttar Pradesh,Wheat,0.6790353655815125,0.30393216013908386,0.01703241467475891,positive,False
2020-04-14,city.bareilly,Now; farmer organisations can directly procure wheat; veggies; fruits from farms,Wheat,0.06613291800022125,0.9207817316055298,0.013085348531603813,neutral,False
2020-04-14,city.patna,Wheat harvesting gathers momentum in Bihar,Wheat,0.8433977961540222,0.14147569239139557,0.015126574784517288,positive,False
2020-04-15,city.lucknow,UP government to start wheat purchase from today,Wheat,0.09954899549484253,0.8886466026306152,0.011804441921412945,neutral,False
2020-04-16,city.patna,Ensure max wheat procurement: Bihar CM,Wheat,0.13055559992790222,0.8597562909126282,0.009688081219792366,neutral,False
2020-04-16,city.bhopal,Wheat procurement begins; but less than 3;000 farmers turn up,Wheat,0.09762992709875107,0.8121394515037537,0.09023056924343109,neutral,False
2020-04-20,city.patna,Bihar: Farmers not willing to sell wheat to PACS and dealers,Wheat,0.029174285009503365,0.43459591269493103,0.5362298488616943,negative,False
2020-04-20,city.patna,Hailstorm; unseasonal rain damage wheat crops,Wheat,0.009950253181159496,0.04604019224643707,0.9440096020698547,negative,False
2020-04-22,city.bareilly,Farmer from Gujarat donates 220 quintals of wheat to Shahjahanpur admin to help feed needy,Wheat,0.15165652334690094,0.8350973725318909,0.013246119022369385,neutral,False
2020-04-22,city.bareilly,Wheat procurement centre in charge booked for corruption in Pilibhit,Wheat,0.03861305117607117,0.21889100968837738,0.7424959540367126,negative,False
2020-04-23,city.jaipur,Rajasthan CM Ashok Gehlot demands wheat from Centre,Wheat,0.12225676327943802,0.8398511409759521,0.03789208084344864,neutral,False
2020-04-25,city.dehradun,Will pay full MSP amount for wheat to farmers: State govt to HC,Wheat,0.06025303527712822,0.9280884265899658,0.011658567003905773,neutral,False
2020-05-02,city.jaipur,Rajasthan: Poor Sikar village donates 35 quintal wheat to needy,Wheat,0.1896219402551651,0.7969128489494324,0.013465210795402527,neutral,False
2020-05-11,city.ludhiana,FCI allocates 2.12 lakh metric tonnes of wheat for Punjab,Wheat,0.08676031231880188,0.9018591046333313,0.011380567215383053,neutral,False
2020-05-13,city.meerut,UP: Bijnor stares at 30 per cent wheat loss due unseasonal rainfall,Wheat,0.016992012038826942,0.009769433178007603,0.9732385873794556,negative,False
2020-05-17,city.dehradun,US Nagar farmer grows colorful wheat crops,Wheat,0.10108519345521927,0.8777617812156677,0.021152978762984276,neutral,False
2020-05-17,city.gurgaon,Lack of hands; strike: Why wheat procurement hit hurdle in Haryana,Wheat,0.018928904086351395,0.09268677979707718,0.8883843421936035,negative,False
2020-05-24,city.jaipur,Distribution of wheat doubled in April; May: CM Ashok Gehlot,Wheat,0.8397929072380066,0.14654017984867096,0.013667017221450806,positive,False
2020-05-25,city.agra,Agra: Distressed farmers forced to sell wheat below support price,Wheat,0.010844177566468716,0.02897997759282589,0.9601757526397705,negative,False
2020-05-27,city.indore,Madhya Pradesh: Congress and BJP spar over death of farmer at wheat procurement centre,Wheat,0.017839889973402023,0.09059937298297882,0.8915606737136841,negative,False
2020-05-29,city.jaipur,Women SHGs create 'grain bank'; distribute wheat; sanitary napkins,Wheat,0.03966699540615082,0.9410999417304993,0.019233085215091705,neutral,False
2020-06-01,city.chandigarh,'Asia's largest wheat procurement' operation over: Punjab CM Amarinder Singh,Wheat,0.192722350358963,0.7953876256942749,0.011890068650245667,neutral,False
2020-06-03,city.amritsar,21% more wheat straw burning cases in Punjab,Wheat,0.022548366338014603,0.14754049479961395,0.8299112319946289,negative,False
2020-06-05,life-style.food-news,Easy wheat flour desserts that you can make in a jiffy,Wheat,0.04485354572534561,0.9222592115402222,0.03288724645972252,neutral,False
2020-06-05,city.chandigarh,Haryana to stop wheat purchase from June 6,Wheat,0.02322237379848957,0.6418828964233398,0.33489471673965454,neutral,False
2020-06-12,city.jaipur,Rajasthan: 10kg wheat per person; two kg dal/family for two mths,Wheat,0.06939831376075745,0.9120588302612305,0.018542826175689697,neutral,False
2020-06-12,city.chandigarh,Pb seeks extra wheat; pulses for labourers,Wheat,0.08329452574253082,0.9028995633125305,0.013805939815938473,neutral,False
2020-06-15,city.chandigarh,Amarinder Singh seeks free wheat; pulses for 6 months more,Wheat,0.1126743033528328,0.8736053705215454,0.013720273971557617,neutral,False
2020-06-18,city.amritsar,Punjab: Good wheat crop spurs demand for gold in rural areas,Wheat,0.9411748051643372,0.04157322645187378,0.017251888290047646,positive,False
2020-06-24,city.jaipur,FCI clarifies allegation on delay in wheat delivery,Wheat,0.024036450311541557,0.4585920572280884,0.5173715353012085,negative,False
2020-06-27,city.gurgaon,Three arhtiyas flee with wheat worth crores,Wheat,0.09162811934947968,0.43642956018447876,0.47194239497184753,negative,False
2020-06-27,city.jammu,Three arhtiyas flee with wheat worth crores,Wheat,0.09162811934947968,0.43642956018447876,0.47194239497184753,negative,False
2020-06-30,city.jaipur,Record wheat procurement at MSP this year despite lockdown in Rajasthan,Wheat,0.9286199808120728,0.03793640062212944,0.033443599939346313,positive,False
2020-06-30,city.jodhpur,Record wheat procurement at MSP this year despite lockdown in Rajasthan,Wheat,0.9286199808120728,0.03793640062212944,0.033443599939346313,positive,False
2020-06-30,city.udaipur,Record wheat procurement at MSP this year despite lockdown in Rajasthan,Wheat,0.9286199808120728,0.03793640062212944,0.033443599939346313,positive,False
2020-07-09,city.rajkot,Illegally hoarded wheat worth Rs 51L seized,Wheat,0.058016691356897354,0.7737006545066833,0.16828270256519318,neutral,False
2020-07-10,city.gurgaon,Climate change could lower wheat; rice yields in Haryana in 15 yrs: GJUST study,Wheat,0.08215054869651794,0.2130434662103653,0.7048059701919556,negative,False
2020-07-28,city.chandigarh,Pb dispatched 27 LMT wheat; 52 LMT rice to other states,Wheat,0.34711581468582153,0.6354372501373291,0.017446933314204216,neutral,False
2020-08-09,city.agra,11-year-old brutally thrashed for stealing wheat in Agra village; father arrested,Wheat,0.0230880044400692,0.14637376368045807,0.8305382132530212,negative,False
2020-09-01,city.bareilly,Two die; three hurt as running wheat grinding machine explodes,Wheat,0.015550106763839722,0.11297208070755005,0.8714778423309326,negative,False
2020-09-18,india,MSP for paddy up 2.4 fold; wheat's 1.7x in 5 years: BJP,Wheat,0.92680424451828,0.059563592076301575,0.013632184825837612,positive,False
2020-09-19,city.ludhiana,Gang stealing wheat bags from trains busted; 7 held,Wheat,0.017909791320562363,0.0728902518749237,0.9091999530792236,negative,False
2020-09-22,city.chandigarh,Farmers trash Rs 50 wheat MSP hike,Wheat,0.05778833478689194,0.9125722646713257,0.02963934652507305,neutral,False
2020-09-26,city.jaipur,Rs 143 cr approved for free wheat and Aadhaar seeding,Wheat,0.36086270213127136,0.6260741353034973,0.013063110411167145,neutral,False
2020-09-29,city.jaipur,State govt to provide free wheat; pulses to 4L families,Wheat,0.22906550765037537,0.7613839507102966,0.009550558403134346,neutral,False
2020-11-02,city.chandigarh,Punjab approves wheat seed subsidy policy,Wheat,0.22978903353214264,0.7554785013198853,0.014732513576745987,neutral,False
2020-11-04,city.vadodara,Wheat prices to remain moderate in 2021: Anand Agricultural University,Wheat,0.11666961014270782,0.8615732789039612,0.02175711654126644,neutral,False
2020-12-08,city.nagpur,Vid wheat; paddy rates show pitfalls of diluting MSP regime,Wheat,0.014042778871953487,0.04214641824364662,0.9438108801841736,negative,False
2020-12-10,city.gurgaon,Wheat scam: Six officials arrested for swindling in Sirsa,Wheat,0.014487423934042454,0.08483608067035675,0.9006764888763428,negative,False
2021-01-03,city.jaipur,Many fail to buy wheat under NFSA due to Covid; old age,Wheat,0.010685130953788757,0.06864198297262192,0.9206728935241699,negative,False
2021-01-05,city.bareilly,Farmers happy with rain & cold; say it will help pulses; wheat & mustard,Wheat,0.5017897486686707,0.4836873710155487,0.014522895216941833,positive,False
2021-01-06,city.bareilly,Farmers happy with rain & cold; say it will help pulses; wheat & mustard,Wheat,0.5017897486686707,0.4836873710155487,0.014522895216941833,positive,False
2021-01-30,city.lucknow,Uttar Pradesh: 6;000 wheat procurement centres to be set up this year,Wheat,0.07678937911987305,0.909891664981842,0.013318929821252823,neutral,False
2021-02-02,city.lucknow,UP to ramp up wheat procurement after Budget agri push,Wheat,0.8108347058296204,0.17764036357402802,0.011524977162480354,positive,False
2021-02-27,city.jaipur,Food dept directs to inquire about huge gap in wheat lifted from godowns and delivered,Wheat,0.03798452764749527,0.11524201929569244,0.8467734456062317,negative,False
2021-02-27,city.chandigarh,Farm activists stop wheat train leaving pvt company's silo,Wheat,0.03727366402745247,0.27110064029693604,0.691625714302063,negative,False
2021-02-28,city.gurgaon,Despite appeals; farmers in Haryana keep turning on own wheat crop,Wheat,0.05809473618865013,0.2814406454563141,0.6604646444320679,negative,False
2021-03-01,city.agra,Rising temperatures may affect wheat crop in Agra,Wheat,0.016052918508648872,0.08801188319921494,0.8959351778030396,negative,False
2021-03-11,city.agra,As mercury soars several notches above normal;Agriculturist fear adverse impact on wheat yield,Wheat,0.012600690126419067,0.044614583253860474,0.9427847266197205,negative,False
2021-03-22,city.lucknow,UP to buy 'limitless' wheat from farmers @ Rs 1;975/ quintal MSP,Wheat,0.167345330119133,0.8225448727607727,0.010109785944223404,neutral,False
2021-03-24,city.chandigarh,Punjab to double centres for wheat procurement: Bharat Bhushan Ashu,Wheat,0.2688458263874054,0.7190132141113281,0.012140974402427673,neutral,False
2021-03-31,city.amritsar,Paddy to wheat; no retreat,Wheat,0.04816823452711105,0.9270708560943604,0.02476091869175434,neutral,False
2021-03-31,city.lucknow,Wheat procurement set to start at 6;000 centres,Wheat,0.050355762243270874,0.9303893446922302,0.019254861399531364,neutral,False
2021-04-01,city.lucknow,e-PoP machines to nix fixers at wheat procurement units,Wheat,0.03663445636630058,0.9303633570671082,0.03300219401717186,neutral,False
2021-04-02,city.chandigarh,Punjab gears up to procure 130 LMT wheat at 3;972 grain markets,Wheat,0.5858568549156189,0.40464094281196594,0.009502134285867214,positive,False
2021-04-02,india,FCI helps Punjab stave off crisis by lifting wheat stock,Wheat,0.8403705954551697,0.14390480518341064,0.015724554657936096,positive,False
2021-04-03,city.bareilly,Wheat crop on hundreds of acres gutted in fire incidents in western UP in 15 days,Wheat,0.01508075837045908,0.051466986536979675,0.933452308177948,negative,False
2021-04-03,city.chandigarh,Haryana starts buying wheat at 500 centres,Wheat,0.052519239485263824,0.9139175415039062,0.03356318548321724,neutral,False
2021-04-03,city.lucknow,Wheat purchase to gain pace by Apr 15,Wheat,0.8992702960968018,0.08943034708499908,0.011299369856715202,positive,False
2021-04-04,city.dehradun,Farmers facing major losses due to wildfires in Uttarakhand; ripe wheat crop in over 30 acres gutted,Wheat,0.02323651872575283,0.04094232991337776,0.9358211159706116,negative,False
2021-04-04,city.chandigarh,3.5k farmers sell 2.5 lakh quintal wheat,Wheat,0.056146420538425446,0.9177194237709045,0.026134150102734566,neutral,False
2021-04-05,city.chandigarh,Covid protocols in place for wheat procurement from April 10,Wheat,0.0702563002705574,0.9167211055755615,0.013022562488913536,neutral,False
2021-04-06,city.chandigarh,High moisture content: 90% wheat unsold in Karnal grain markets,Wheat,0.03753809630870819,0.926932156085968,0.03552970290184021,neutral,False
2021-04-07,city.allahabad,City agri-scientist develops sugar-free wheat varieties,Wheat,0.18855799734592438,0.8037274479866028,0.0077145760878920555,neutral,False
2021-04-07,city.lucknow,UP government allows FPOs to purchase wheat directly from farmers,Wheat,0.08240394294261932,0.9069333076477051,0.01066276989877224,neutral,False
2021-04-08,city.chandigarh,Karnal farmers sell wheat; not paid after 48 hours,Wheat,0.021222621202468872,0.8807994723320007,0.09797796607017517,neutral,False
2021-04-08,city.chandigarh,Rain; squall hit wheat crop hard,Wheat,0.012641015462577343,0.044704362750053406,0.9426546096801758,negative,False
2021-04-10,city.chandigarh,Wheat business begins in Punjab today,Wheat,0.046748530119657516,0.9372959136962891,0.015955597162246704,neutral,False
2021-04-10,city.chandigarh,5.5 lakh tonnes of wheat procured in Haryana so far,Wheat,0.3544141948223114,0.6184958219528198,0.027089964598417282,neutral,False
2021-04-10,city.lucknow,Ensure Covid safety amid wheat purchase,Wheat,0.05258481949567795,0.9182888269424438,0.029126381501555443,neutral,False
2021-04-10,city.delhi,Wheat being procured at MSP in city: BJP,Wheat,0.04163537919521332,0.9414690732955933,0.016895513981580734,neutral,False
2021-04-10,city.chandigarh,Amid arhtiyas' strike call; Punjab to start buying wheat,Wheat,0.3328135013580322,0.6181713342666626,0.04901517182588577,neutral,False
2021-04-11,city.dehradun,Wheat crop on 45 acres gutted in Uttarakhand,Wheat,0.02350839599967003,0.1685483455657959,0.8079432249069214,negative,False
2021-04-11,city.amritsar,tractors for fire tenders diy in punjabs barnala district villagers save wheat by innovating,Wheat,0.10436534136533737,0.8762600421905518,0.019374655559659004,neutral,False
2021-04-12,city.chandigarh,In Punjab; control rooms to help farmers sell wheat,Wheat,0.05747370794415474,0.9263211488723755,0.01620515063405037,neutral,False
2021-04-13,city.chandigarh,Day 3: Wheat procurement gathers pace in Punjab,Wheat,0.23590074479579926,0.7392473816871643,0.024851901456713676,neutral,False
2021-04-13,city.chandigarh,Ripened wheat crop on 80 acres gutted in Pehowa,Wheat,0.08455247431993484,0.873126208782196,0.04232135787606239,neutral,False
2021-04-14,city.chandigarh,Wheat lifting crawls; space crunch in Haryana mandis,Wheat,0.017929982393980026,0.15485946834087372,0.827210545539856,negative,False
2021-04-17,city.ludhiana,89% wheat procured in Ludhiana: District food and supply controller,Wheat,0.07683588564395905,0.9066451191902161,0.016518959775567055,neutral,False
2021-04-17,city.chandigarh,As Covid cases surge; Haryana stops wheat procurement,Wheat,0.0369696281850338,0.09929770231246948,0.8637325763702393,negative,False
2021-04-18,city.bareilly,UP: Two farmers die as wheat thresher explodes in Badaun,Wheat,0.01407662034034729,0.09282676875591278,0.8930965662002563,negative,False
2021-04-18,city.chandigarh,Direct payment for wheat: In Punjab; arthiyas fear loss of control; farmers await resulting freedom,Wheat,0.03506394848227501,0.7352882027626038,0.22964787483215332,neutral,False
2021-04-18,city.chandigarh,Wheat grain spills over due to shortage of gunny bags and space in Ambala,Wheat,0.011080360971391201,0.022630775347352028,0.9662888050079346,negative,False
2021-04-18,city.chandigarh,Cong MP Hooda asks Hayana to probe slow lifting of wheat,Wheat,0.11021360754966736,0.7731652855873108,0.11662114411592484,neutral,False
2021-04-19,city.dehradun,Uttarakhand: Over 80 acres of wheat crop gutted in fire in Udham Singh Nagar,Wheat,0.013538430444896221,0.08428327739238739,0.9021782875061035,negative,False
2021-04-19,city.chandigarh,Procurement of HD 2967 variety of wheat smooth in Punjab: Minister,Wheat,0.06549855321645737,0.9200911521911621,0.014410301111638546,neutral,False
2021-04-19,city.chandigarh,Haryana govt says it has procure 45L tonnes of wheat,Wheat,0.5998094081878662,0.3883519470691681,0.011838643811643124,positive,False
